individual_losses,individual_correct_preds,individual_kl_scores,path
1.4148952066898346,0,0.0005614869296550751,./DATA/CIFAR100/train/0/22165.png
1.3338945806026459,1,0.0005044024437665939,./DATA/CIFAR100/train/0/41664.png
1.6780946850776672,1,0.018223430030047894,./DATA/CIFAR100/train/0/16178.png
2.0338296592235565,0,0.02645192202180624,./DATA/CIFAR100/train/0/42441.png
1.36614328622818,2,0.011526832357048988,./DATA/CIFAR100/train/0/4055.png
1.3948406279087067,1,0.0004515070468187332,./DATA/CIFAR100/train/0/26418.png
1.4004752039909363,1,0.0005896389484405518,./DATA/CIFAR100/train/0/28092.png
1.336592197418213,2,0.0005482342094182968,./DATA/CIFAR100/train/0/24458.png
2.392335534095764,0,0.07141295168548822,./DATA/CIFAR100/train/0/43530.png
1.350368708372116,1,0.0006286650896072388,./DATA/CIFAR100/train/0/38525.png
1.3936737775802612,1,0.0006681252270936966,./DATA/CIFAR100/train/0/8409.png
0.3289845585823059,4,0.14610412158071995,./DATA/CIFAR100/train/0/6241.png
1.325805813074112,2,0.0005851313471794128,./DATA/CIFAR100/train/0/41558.png
1.6040014028549194,0,0.019506732933223248,./DATA/CIFAR100/train/0/33632.png
1.3845246732234955,1,0.0005198754370212555,./DATA/CIFAR100/train/0/10958.png
2.3002485632896423,0,0.1266915900632739,./DATA/CIFAR100/train/0/43575.png
1.1385442018508911,2,0.009101875126361847,./DATA/CIFAR100/train/0/30631.png
1.2834864556789398,3,0.0014447011053562164,./DATA/CIFAR100/train/0/49554.png
1.3143606781959534,2,0.021107032895088196,./DATA/CIFAR100/train/0/37402.png
1.2377008348703384,1,0.027144200168550014,./DATA/CIFAR100/train/0/48715.png
0.969976395368576,3,0.03424378763884306,./DATA/CIFAR100/train/0/38724.png
0.7436512112617493,4,0.05101015977561474,./DATA/CIFAR100/train/0/5153.png
1.3517353534698486,2,0.0008573886007070541,./DATA/CIFAR100/train/0/3594.png
0.8087343722581863,3,0.04822166729718447,./DATA/CIFAR100/train/0/21399.png
1.2536668479442596,2,0.019192082807421684,./DATA/CIFAR100/train/0/14607.png
1.2381229102611542,4,0.0017081368714571,./DATA/CIFAR100/train/0/7234.png
1.423078566789627,0,0.002666294574737549,./DATA/CIFAR100/train/0/13359.png
1.6635408699512482,0,0.01623243186622858,./DATA/CIFAR100/train/0/17390.png
1.3704995512962341,1,0.0007131826132535934,./DATA/CIFAR100/train/0/28361.png
1.3934829831123352,1,0.0005905758589506149,./DATA/CIFAR100/train/0/45370.png
1.4267919659614563,0,0.0006815157830715179,./DATA/CIFAR100/train/0/20155.png
1.5186292231082916,0,0.02406994439661503,./DATA/CIFAR100/train/0/32404.png
1.5059593319892883,0,0.0036120060831308365,./DATA/CIFAR100/train/0/40036.png
1.0803200900554657,1,0.04725427366793156,./DATA/CIFAR100/train/0/36323.png
1.2712269127368927,2,0.015491044148802757,./DATA/CIFAR100/train/0/13531.png
2.8884286880493164,0,0.18191242963075638,./DATA/CIFAR100/train/0/16356.png
1.3322375565767288,1,0.021325984969735146,./DATA/CIFAR100/train/0/29275.png
1.4258895516395569,0,0.005333328619599342,./DATA/CIFAR100/train/0/35502.png
1.2826375514268875,2,0.01403301116079092,./DATA/CIFAR100/train/0/16854.png
1.31637641787529,3,0.0006477180868387222,./DATA/CIFAR100/train/0/30249.png
1.3890146911144257,2,0.0005309078842401505,./DATA/CIFAR100/train/0/31139.png
1.3355774879455566,1,0.0014092717319726944,./DATA/CIFAR100/train/0/176.png
1.3889032304286957,1,0.0007472727447748184,./DATA/CIFAR100/train/0/31066.png
1.7214997708797455,0,0.028069566935300827,./DATA/CIFAR100/train/0/32128.png
1.392791748046875,1,0.021532067097723484,./DATA/CIFAR100/train/0/8106.png
0.2258206494152546,4,0.17867103964090347,./DATA/CIFAR100/train/0/23137.png
1.4871041774749756,1,0.028098988346755505,./DATA/CIFAR100/train/0/32681.png
1.465919405221939,0,0.007178867235779762,./DATA/CIFAR100/train/0/5077.png
1.9235584735870361,0,0.025067144073545933,./DATA/CIFAR100/train/0/4251.png
1.4275708198547363,1,0.02706957422196865,./DATA/CIFAR100/train/0/14967.png
1.3815942406654358,1,0.004517868161201477,./DATA/CIFAR100/train/0/36693.png
1.9996379017829895,0,0.0678745936602354,./DATA/CIFAR100/train/0/16242.png
1.6684633195400238,0,0.012247126549482346,./DATA/CIFAR100/train/0/5792.png
1.9290023744106293,0,0.02844108734279871,./DATA/CIFAR100/train/0/42834.png
1.1315767765045166,4,0.006828393787145615,./DATA/CIFAR100/train/0/28648.png
1.3771910667419434,2,0.0004883557558059692,./DATA/CIFAR100/train/0/36172.png
2.758457064628601,0,0.13858784921467304,./DATA/CIFAR100/train/0/47445.png
1.1150875985622406,4,0.007476869970560074,./DATA/CIFAR100/train/0/34143.png
1.459930032491684,2,0.01745918020606041,./DATA/CIFAR100/train/0/25427.png
1.310924917459488,3,0.0009785424917936325,./DATA/CIFAR100/train/0/14344.png
1.3593233823776245,1,0.0007588081061840057,./DATA/CIFAR100/train/0/27181.png
1.3324820697307587,1,0.0561565887182951,./DATA/CIFAR100/train/0/24134.png
1.38288214802742,1,0.0007454771548509598,./DATA/CIFAR100/train/0/20673.png
1.3526924550533295,2,0.0008762162178754807,./DATA/CIFAR100/train/0/6803.png
1.3942705988883972,0,0.0004337802529335022,./DATA/CIFAR100/train/0/20339.png
1.3754001557826996,0,0.000580616295337677,./DATA/CIFAR100/train/0/20159.png
1.515720009803772,1,0.07267787773162127,./DATA/CIFAR100/train/0/4757.png
3.1538219451904297,0,0.2414018251001835,./DATA/CIFAR100/train/0/18744.png
1.4052212238311768,1,0.008551757782697678,./DATA/CIFAR100/train/0/48606.png
0.9617176949977875,3,0.045193323865532875,./DATA/CIFAR100/train/0/26115.png
1.5240108668804169,0,0.0043965913355350494,./DATA/CIFAR100/train/0/42631.png
1.3764208555221558,1,0.0006212443113327026,./DATA/CIFAR100/train/0/25342.png
0.9911196231842041,3,0.021771934814751148,./DATA/CIFAR100/train/0/29895.png
1.3517429381608963,1,0.09036178793758154,./DATA/CIFAR100/train/0/27355.png
0.6169240102171898,3,0.08287683967500925,./DATA/CIFAR100/train/0/34205.png
1.3997398912906647,2,0.01949979644268751,./DATA/CIFAR100/train/0/11065.png
1.2083412110805511,3,0.0037125367671251297,./DATA/CIFAR100/train/0/7143.png
1.9810370206832886,0,0.02628262434154749,./DATA/CIFAR100/train/0/44327.png
1.2443330585956573,4,0.001468755304813385,./DATA/CIFAR100/train/0/33492.png
0.982141837477684,4,0.01370748970657587,./DATA/CIFAR100/train/0/11264.png
1.4602549374103546,2,0.018752841278910637,./DATA/CIFAR100/train/0/25053.png
1.260586827993393,3,0.0026748832315206528,./DATA/CIFAR100/train/0/42717.png
1.3080513179302216,2,0.0009510982781648636,./DATA/CIFAR100/train/0/38620.png
1.0322120785713196,4,0.018479332327842712,./DATA/CIFAR100/train/0/42957.png
1.01352921128273,4,0.013017084449529648,./DATA/CIFAR100/train/0/25902.png
